student_id,course_id
262850,188328
262850,188361
262850,184322
262850,184934
262863,115355
262863,115355
262863,115355
262863,115355
262863,115355
262863,115355
262863,175013
262863,115355
262863,115355
262863,115355
262863,175013
262868,124052
262868,144231
262868,144231
262868,124036
262868,124052
262868,124028
262868,124028
262868,124036
262874,113476
262874,193321
262874,113476
262874,118001
262874,113093
262874,199133
262874,113093
262874,113476
262874,193321
262874,118001
262874,199133
262891,181684
262891,184021
262891,134465
262891,147389
262891,147389
262891,181013
262891,186287
262891,186287
262891,134465
262891,181013
262891,181684
262891,184021
262904,184161
262904,184365
262904,184161
262904,184268
262904,184934
262904,184365
262904,184268
262904,188361
262904,188336
262904,188361
262904,184934
262904,188336
262908,175013
262908,186295
262908,186261
262908,186295
262908,181650
262908,182681
262908,186457
262908,182681
262908,186457
262908,175013
262908,186350
262908,181650
262908,186261
262908,186350
262914,111813
262914,169188
262914,110302
262914,111813
262914,169188
262914,110302
262914,167037
262914,167037
262950,181641
262950,181641
262950,181684
262950,147389
262950,181684
262950,181722
262950,147389
262950,184691
262950,181722
262950,184691
262955,184187
262955,184934
262955,188433
262955,184934
262955,188433
262955,184187
262955,188361
262955,188361
262955,184161
262955,184161
262959,134465
262959,202291
262959,134465
262959,181102
262959,181145
262959,202291
262959,181102
262959,181145
262962,188344
262962,184187
262962,184187
262962,184268
262962,184926
262962,184926
262962,188344
262962,184721
262962,184179
262962,184268
262962,184721
262962,184179
262967,115371
262967,115371
262967,115371
262967,115371
262967,115371
262967,115371
262967,115371
262967,115371
262979,124036
262979,134627
262979,134627
262979,134627
262979,192015
262979,124036
262979,134627
262979,134627
262979,184039
262979,184039
262998,175013
262998,175188
262998,179655
262998,175188
262998,175889
262998,175889
262998,179655
262998,175013
263004,186201
263004,202380
263004,181081
263004,186236
263004,186201
263004,181081
263004,186236
263004,202380
263023,175013
263023,118044
263023,168033
263023,168921
263023,175013
263023,147630
263023,118044
263023,168033
263023,168033
263023,147630
263097,139092
263097,139092
263097,139149
263097,139149
263097,139343
263097,139351
263097,139351
263097,139343
263142,181846
263142,185035
263142,181846
263142,186295
263142,181650
263142,186261
263142,186295
263142,185035
263142,181650
263142,186261
263162,118028
263162,132012
263162,118028
263162,115045
263162,115045
263162,132012
263162,168823
263162,168823
263163,115045
263163,132012
263163,168823
263163,132012
263163,118028
263163,118028
263163,168823
263163,115045
263184,150649
263184,136654
263184,115011
263184,115011
263184,115011
263184,136654
263184,124052
263184,124052
263184,136654
263184,150649
263199,186236
263199,186180
263199,128686
263199,186180
263199,128686
263199,186236
263199,186201
263199,186201
263203,184322
263203,184322
263203,184187
263203,188239
263203,188352
263203,188352
263203,184187
263203,188239
263211,118991
263211,113051
263211,114626
263211,118991
263211,193623
263211,193623
263211,195413
263211,119482
263211,113051
263211,195413
263211,114626
263211,119482
263211,113051
263214,207438
263214,207438
263214,207438
263214,113069
263214,184802
263214,113069
263214,207438
263214,113069
263214,184802
263214,207438
263227,184187
263227,184934
263227,188433
263227,184161
263227,188361
263227,188361
263227,184161
263227,188433
263227,184187
263227,184934
263234,184934
263234,184268
263234,184934
263234,184268
263234,184926
263234,184926
263234,188379
263234,184161
263234,184161
263234,188379
263234,188425
263234,188361
263234,188361
263234,188425
263242,102512
263242,101141
263242,101141
263242,102512
263242,208175
263242,208175
263242,102512
263242,102512
263242,193704
263242,208175
263242,102512
263242,102512
263242,102512
263242,193704
263243,186317
263243,186244
263243,186317
263243,186759
263243,187208
263243,186244
263243,186759
263243,187208
263252,110698
263252,110698
263252,110728
263252,110728
263252,110728
263252,110698
263252,110698
263252,110698
263252,110728
263257,176281
263257,176265
263257,176281
263257,176265
263257,176265
263257,176273
263257,176265
263257,176281
263257,176265
263257,176281
263257,176273
263257,176265
263257,176273
263257,176273
263257,176273
263257,176273
263257,176281
263257,176281
263257,176281
263267,184365
263267,184179
263267,184268
263267,184365
263267,188379
263267,184179
263267,184187
263267,188379
263267,184268
263267,188387
263267,188387
263267,188433
263267,184187
263267,188433
263275,184063
263275,188379
263275,184063
263275,188379
263275,188387
263275,188387
263275,188361
263275,184179
263275,184179
263275,188361
263283,184128
263283,184357
263283,184152
263283,184128
263283,184152
263283,184241
263283,184241
263283,184357
263283,184217
263283,184217
263283,188344
263283,188344
263315,153044
263315,205311
263315,139122
263315,139220
263315,153044
263315,205311
263315,205311
263315,139220
263315,153044
263315,139122
263315,205311
263330,207438
263330,168921
263330,116432
263330,116432
263330,207438
263330,111856
263330,116297
263330,207438
263330,207438
263330,111856
263330,116297
263330,207438
263342,137553
263342,181013
263342,181013
263342,113107
263342,113107
263342,137553
263342,175013
263342,175013
263352,113093
263352,116319
263352,113115
263352,113115
263352,111813
263352,111813
263352,113093
263352,116319
263367,139122
263367,139122
263367,139068
263367,139408
263367,139408
263367,139149
263367,139092
263367,139068
263367,139092
263367,139149
263372,188352
263372,184250
263372,184721
263372,184331
263372,184365
263372,184721
263372,184331
263372,184365
263372,184250
263372,188352
263393,134465
263393,175013
263393,132012
263393,169188
263393,132012
263393,134465
263393,169188
263393,175013
263394,142328
263394,142328
263394,186350
263394,181862
263394,181862
263394,186317
263394,186350
263394,186317
263400,181846
263400,181846
263400,184691
263400,186457
263400,132144
263400,185001
263400,186457
263400,132144
263400,185001
263400,184691
263419,195413
263419,195332
263419,193704
263419,113093
263419,193704
263419,113093
263419,195332
263419,195413
263458,113093
263458,116297
263458,167037
263458,113093
263458,113476
263458,167037
263458,113069
263458,113476
263458,113069
263458,116297
263458,113069
263458,113476
263462,206482
263462,206482
263462,206474
263462,206474
263462,207608
263462,207608
263462,207608
263462,206474
263462,206482
263487,116297
263487,116343
263487,116297
263487,116432
263487,113450
263487,113450
263487,116432
263487,116343
263493,118001
263493,113476
263493,113093
263493,113093
263493,118001
263493,118010
263493,113476
263493,113476
263509,134074
263509,134074
263509,184039
263509,139033
263509,139033
263509,135194
263509,135194
263509,184039
263516,118028
263516,167037
263516,114626
263516,116297
263516,167037
263516,114626
263516,118028
263516,116297
263529,184934
263529,184934
263529,188310
263529,188310
263529,184161
263529,184161
263529,184276
263529,188344
263529,188387
263529,184276
263529,188344
263529,188387
263535,184276
263535,184926
263535,188255
263535,188433
263535,184179
263535,184926
263535,184179
263535,188441
263535,188433
263535,184276
263535,188255
263535,188387
263535,188387
263535,188441
263555,184268
263555,184331
263555,188255
263555,184331
263555,188255
263555,188336
263555,188336
263555,184268
263555,188425
263555,188425
263562,202134
263562,181102
263562,134601
263562,186279
263562,186279
263562,134601
263562,181064
263562,181102
263562,181064
263562,202339
263562,202134
263568,114626
263568,118010
263568,113476
263568,113476
263568,114626
263568,113476
263568,118001
263568,118001
263568,114634
263570,170879
263570,170879
263570,170895
263570,170861
263570,170976
263570,180483
263570,170861
263570,170887
263570,170895
263570,170976
263607,121240
263607,200930
263607,113018
263607,124010
263607,124010
263607,174084
263607,200930
263607,174084
263607,200930
263607,113018
263607,121240
263633,113051
263633,113123
263633,113123
263633,113051
263633,113051
263633,118028
263633,113123
263633,118028
263639,115045
263639,115045
263639,118036
263639,118028
263639,112984
263639,113093
263639,122408
263639,113093
263639,118028
263640,113093
263640,113093
263640,118028
263640,115045
263640,115045
263640,118028
263640,118036
263640,112984
263640,122408
263644,110698
263644,110698
263644,110698
263644,110698
263644,110698
263644,110728
263644,110728
263644,110728
263644,110728
263652,106186
263652,115011
263652,124028
263652,115011
263652,124028
263652,115011
263652,106143
263652,106143
263652,106186
263652,106143
263652,106186
263661,188344
263661,188352
263661,185914
263661,188425
263661,188352
263661,185914
263661,188344
263661,188425
263661,188310
263661,188310
263666,106283
263666,124575
263666,125121
263666,106283
263666,125121
263666,124575
263666,125121
263666,124303
263666,124303
263666,124575
263673,184322
263673,184322
263673,184926
263673,188310
263673,188336
263673,188336
263673,184926
263673,188310
263673,188425
263673,188425
263680,184721
263680,184322
263680,188352
263680,184250
263680,184721
263680,184144
263680,184250
263680,184322
263680,188352
263680,184144
263683,184071
263683,188476
263683,184071
263683,184896
263683,184896
263683,132012
263683,132012
263683,188298
263683,188298
263683,188476
263685,184144
263685,184161
263685,184331
263685,184331
263685,188352
263685,184128
263685,184144
263685,188352
263685,184128
263685,184161
263685,184721
263685,184721
263687,110698
263687,110698
263687,110728
263687,110698
263687,110698
263687,110728
263687,110728
263687,110728
263687,110698
263687,110698
263703,186317
263703,186759
263703,186350
263703,187208
263703,187208
263703,186350
263703,187208
263703,186317
263703,186759
263711,124010
263711,124052
263711,124052
263711,124010
263711,175935
263711,175935
263711,175935
263711,175935
263712,128554
263712,102512
263712,102512
263712,102512
263712,102512
263712,102512
263712,128554
263712,101141
263712,102512
263712,101141
263712,102512
263716,116297
263716,207438
263716,116432
263716,116432
263716,168921
263716,207438
263716,111856
263716,111856
263716,207438
263716,116297
263716,207438
263716,207438
263723,195588
263723,195588
263723,195588
263723,195588
263723,195588
263723,195588
263723,195588
263723,195588
263723,195588
263723,195588
263730,184161
263730,184241
263730,181129
263730,184241
263730,184462
263730,188344
263730,184161
263730,184462
263730,181129
263730,184152
263730,184357
263730,184357
263730,184152
263730,188344
263731,118001
263731,120669
263731,199451
263731,193674
263731,193674
263731,193704
263731,120669
263731,118001
263731,193704
263733,110728
263733,110728
263733,110698
263733,110698
263733,110698
263733,110698
263733,110698
263733,110698
263733,110728
263733,110728
263735,185035
263735,186295
263735,132233
263735,186295
263735,132233
263735,181846
263735,181846
263735,185035
263735,145971
263744,116394
263744,117889
263744,117889
263744,113417
263744,113417
263744,115045
263744,115045
263744,116394
263744,191027
263761,207438
263761,207438
263761,207438
263761,184802
263761,175013
263761,207438
263761,207438
263761,175013
263761,184802
263768,193704
263768,119865
263768,208175
263768,119865
263768,193704
263768,195341
263768,195341
263768,208175
263768,208175
263776,121398
263776,123838
263776,121398
263776,123153
263776,123153
263776,169692
263776,169692
263776,169692
263776,121398
263776,123838
263776,169692
263796,116394
263796,116394
263796,113107
263796,113107
263796,113417
263796,113417
263796,116319
263796,116319
263796,115045
263796,115045
263800,115371
263800,115371
263800,115371
263800,115371
263800,115371
263800,115371
263800,150649
263800,115371
263800,115371
263802,139220
263802,100544
263802,205311
263802,100544
263802,139220
263802,205311
263802,100544
263802,100544
263802,205311
263802,205311
263802,100544
263802,100544
263841,139173
263841,139173
263841,150649
263841,205311
263841,205311
263841,205311
263841,139343
263841,139343
263841,205311
263845,113069
263845,118001
263845,125172
263845,113417
263845,113417
263845,118001
263845,113069
263845,113069
263845,125172
263846,188361
263846,188328
263846,188379
263846,188361
263846,188379
263846,188387
263846,188328
263846,188387
263849,113913
263849,118044
263849,132012
263849,113051
263849,113051
263849,132012
263849,162019
263849,184802
263849,113051
263849,113913
263849,122408
263849,184802
263849,118044
263849,162019
263855,181641
263855,186716
263855,188328
263855,188255
263855,188328
263855,186716
263855,188255
263855,181641
263863,186201
263863,116297
263863,116394
263863,116394
263863,116297
263863,117366
263863,117366
263863,186201
263864,134465
263864,114383
263864,114383
263864,114383
263864,114383
263864,134465
263864,114383
263864,114383
263871,134465
263871,145874
263871,145874
263871,147389
263871,142999
263871,142999
263871,147389
263871,134465
263872,147389
263872,142999
263872,142999
263872,145874
263872,145874
263872,147389
263872,134465
263872,134465
263876,188395
263876,188395
263876,188361
263876,188361
263876,188379
263876,188433
263876,188379
263876,188387
263876,188387
263876,188433
263877,115011
263877,181145
263877,181307
263877,115011
263877,115011
263877,181145
263877,181188
263877,181307
263877,181188
263883,139343
263883,100544
263883,101419
263883,100544
263883,139343
263883,100544
263883,100544
263883,100544
263883,101419
263883,101419
263883,100544
263894,184152
263894,184322
263894,184357
263894,184241
263894,184241
263894,184152
263894,188310
263894,188310
263894,184322
263894,188328
263894,184357
263894,188328
263896,181242
263896,186295
263896,181641
263896,186295
263896,181242
263896,181641
263896,186716
263896,186716
263908,184110
263908,184446
263908,184446
263908,184888
263908,184110
263908,188395
263908,184071
263908,184071
263908,188395
263908,184888
263908,184888
263908,184900
263908,184900
263912,188361
263912,188379
263912,188379
263912,188433
263912,188433
263912,184926
263912,184926
263912,184276
263912,184934
263912,184276
263912,184934
263912,188361
263917,139220
263917,205311
263917,139343
263917,205311
263917,139220
263917,139343
263917,139173
263917,139173
263917,205311
263917,205311
263919,100544
263919,101419
263919,100544
263919,139343
263919,100544
263919,100544
263919,100544
263919,100544
263919,101419
263919,101419
263919,139343
263924,184161
263924,188255
263924,188255
263924,184161
263924,188328
263924,188344
263924,188328
263924,188344
263942,184161
263942,184268
263942,184934
263942,184268
263942,188336
263942,188336
263942,188361
263942,184161
263942,184934
263942,188361
263945,124028
263945,175013
263945,124028
263945,202291
263945,202291
263945,135011
263945,135011
263945,175013
263945,202126
263945,202126
263956,184021
263956,181307
263956,184021
263956,128686
263956,128686
263956,181307
263956,202291
263956,186180
263956,186180
263966,184063
263966,188425
263966,188425
263966,184063
263966,184152
263966,184331
263966,184152
263966,184268
263966,184331
263966,184268
263992,114383
263992,128601
263992,184802
263992,114383
263992,114383
263992,114383
263992,114383
263992,128601
263992,114383
263992,184802
263999,113476
263999,198005
263999,199176
263999,198013
263999,199176
263999,113476
263999,113476
263999,198005
263999,199176
264019,188433
264019,184331
264019,188433
264019,184179
264019,184331
264019,188387
264019,184268
264019,188387
264019,184187
264019,184268
264019,184187
264019,188310
264019,184179
264019,188310
264028,111856
264028,116432
264028,207438
264028,116432
264028,111856
264028,116297
264028,116297
264028,168921
264028,207438
264028,207438
264028,207438
264028,207438
264051,119482
264051,113051
264051,195413
264051,195413
264051,119482
264051,195308
264051,195308
264051,113051
264051,113051
264051,119466
264057,110698
264057,110698
264057,110698
264057,110728
264057,110728
264057,110728
264057,110698
264057,110698
264057,110698
264057,110728
264060,181757
264060,181846
264060,186350
264060,181846
264060,181862
264060,181862
264060,186350
264060,181757
264089,110698
264089,110698
264089,110698
264089,110698
264089,110728
264089,110728
264089,110698
264089,110698
264089,110728
264089,110728
264100,139343
264100,185922
264100,139343
264100,185060
264100,185060
264100,185922
264100,185914
264100,185914
264116,132233
264116,186180
264116,186180
264116,133141
264116,133141
264116,202339
264116,132233
264116,133141
264116,133141
264121,120952
264121,120952
264121,168009
264121,168009
264121,195413
264121,119865
264121,193691
264121,119865
264121,120952
264121,195413
264121,193691
264121,193691
264137,205311
264137,139173
264137,139220
264137,191639
264137,145971
264137,139122
264137,139173
264137,199451
264137,205311
264137,205311
264137,139122
264137,139220
264137,191639
264137,205311
264168,202134
264168,181102
264168,186791
264168,186201
264168,186791
264168,186040
264168,202134
264168,181188
264168,186040
264168,181102
264168,181188
264168,186201
264174,184268
264174,184268
264174,184365
264174,184365
264174,184721
264174,188361
264174,188361
264174,184721
264174,184934
264174,184934
264176,113051
264176,113051
264176,117889
264176,117889
264176,116343
264176,116378
264176,113051
264176,116343
264176,116378
264191,113069
264191,113069
264191,117889
264191,122408
264191,175013
264191,175013
264191,113069
264191,117889
264203,110302
264203,113051
264203,137553
264203,113051
264203,118028
264203,113051
264203,110302
264203,118028
264203,137553
264226,184721
264226,188425
264226,188352
264226,184331
264226,188352
264226,188425
264226,184250
264226,184331
264226,184721
264226,184250
264235,184161
264235,184268
264235,184934
264235,188361
264235,188425
264235,188425
264235,184161
264235,184268
264235,184934
264235,188361
264237,115371
264237,115371
264237,115371
264237,115371
264237,115371
264237,115371
264237,115371
264237,115371
264239,100544
264239,100544
264239,101419
264239,101419
264239,100544
264239,101419
264239,182770
264239,182770
264239,100544
264239,100544
264239,100544
264242,137553
264242,140333
264242,140333
264242,137553
264242,141135
264242,141135
264242,141011
264242,141011
264262,113051
264262,113051
264262,113093
264262,132012
264262,113093
264262,113051
264262,168921
264262,132012
264293,188239
264293,188361
264293,184934
264293,184268
264293,188239
264293,188310
264293,188425
264293,188425
264293,184268
264293,188310
264293,184934
264293,188361
264299,122408
264299,111856
264299,132012
264299,124010
264299,132012
264299,170054
264299,111856
264299,124010
264305,132039
264305,181641
264305,132039
264305,186261
264305,186716
264305,181641
264305,128660
264305,186261
264305,128660
264305,186716
264310,193321
264310,118001
264310,113476
264310,113093
264310,113476
264310,113093
264310,113476
264310,118001
264310,193321
264313,184934
264313,184934
264313,188239
264313,188361
264313,188425
264313,184268
264313,188239
264313,188361
264313,184268
264313,188425
264317,120952
264317,201359
264317,168009
264317,128554
264317,168009
264317,120952
264317,120952
264317,119865
264317,128554
264317,201359
264317,119865
264326,195588
264326,195588
264326,195588
264326,195588
264326,195588
264326,195588
264326,195588
264326,195588
264326,195588
264326,195588
264327,184900
264327,188255
264327,188328
264327,188379
264327,188387
264327,188255
264327,188310
264327,188310
264327,188379
264327,188387
264327,188328
264327,188336
264327,188336
264327,184900
264335,181650
264335,181790
264335,186317
264335,181790
264335,181650
264335,181790
264335,181790
264335,186317
264508,115371
264508,115371
264508,115371
264508,115371
264508,115371
264508,115371
264508,115371
264508,150649
264508,115371
264512,100544
264512,100544
264512,100544
264512,100544
264512,139220
264512,100544
264512,100544
264512,205311
264512,205311
264512,139220
264512,205311
264512,205311
264514,120952
264514,193321
264514,113093
264514,120952
264514,120952
264514,193321
264514,113093
264514,114634
264514,198005
264514,128554
264514,128554
264514,198005
264521,132144
264521,132144
264521,181722
264521,181722
264521,184080
264521,186244
264521,184080
264521,186244
264541,139220
264541,139220
264541,139173
264541,139343
264541,139408
264541,139173
264541,139408
264541,139343
264554,117366
264554,116572
264554,117366
264554,117536
264554,117536
264554,116441
264554,116572
264554,116441
264558,176273
264558,145971
264558,175013
264558,175013
264558,176273
264558,176273
264558,176273
264558,176273
264558,176273
264569,175510
264569,175935
264569,179655
264569,179655
264569,175510
264569,175935
264569,175935
264569,175935
264584,181790
264584,181790
264584,181790
264584,181862
264584,181846
264584,181862
264584,182681
264584,181846
264584,182681
264584,170054
264584,181790
264588,113417
264588,113417
264588,176702
264588,110302
264588,113051
264588,113051
264588,113051
264588,110302
264588,176702
264588,176702
264595,176265
264595,176273
264595,176273
264595,176273
264595,176273
264595,176281
264595,176281
264595,176281
264595,176265
264595,176281
264595,176281
264595,176265
264595,176265
264595,176273
264595,176281
264595,176265
264595,176265
264595,176273
264595,176281
264607,202126
264607,134465
264607,202126
264607,175838
264607,175838
264607,134465
264607,184691
264607,184691
264607,124010
264607,124010
264607,128074
264611,168033
264611,193691
264611,193691
264611,168033
264611,168033
264611,118991
264611,118991
264611,193691
264636,181188
264636,134601
264636,134601
264636,186040
264636,186040
264636,181188
264636,202134
264636,202134
264644,186805
264644,134465
264644,134465
264644,186287
264644,202363
264644,186287
264644,202363
264644,186805
264651,168009
264651,100986
264651,206571
264651,100986
264651,206571
264651,114685
264651,114685
264651,168009
264667,200794
264667,185051
264667,132039
264667,185051
264667,200794
264667,132039
264667,186384
264667,186384
264671,115371
264671,115371
264671,115371
264671,115371
264671,115371
264671,115371
264671,150649
264671,115371
264671,115371
264672,132039
264672,181650
264672,186261
264672,181650
264672,132039
264672,181757
264672,181757
264672,186759
264672,186261
264672,186759
264678,113476
264678,118001
264678,118010
264678,113093
264678,118001
264678,113476
264678,113476
264678,113093
264692,184268
264692,184161
264692,184268
264692,188361
264692,188361
264692,188379
264692,188425
264692,184926
264692,184926
264692,184161
264692,188379
264692,188425
264692,184934
264692,184934
264701,184179
264701,184268
264701,188361
264701,188425
264701,184934
264701,188361
264701,188425
264701,184179
264701,184268
264701,188379
264701,184934
264701,188379
264793,175013
264793,184357
264793,188352
264793,184462
264793,188352
264793,137553
264793,137553
264793,175013
264793,184462
264793,184217
264793,184217
264793,184357
264799,181790
264799,181790
264799,181650
264799,181650
264799,186317
264799,181790
264799,181790
264799,186317
264821,124575
264821,106283
264821,125121
264821,106283
264821,125121
264821,124575
264821,125121
264821,124575
264826,113450
264826,116297
264826,116378
264826,113450
264826,117366
264826,113107
264826,113107
264826,116297
264826,117366
264826,162019
264826,162019
264826,175013
264826,175013
264826,116378
264831,113051
264831,117536
264831,117536
264831,207438
264831,111830
264831,207438
264831,113051
264831,207438
264831,207438
264831,113051
264831,111830
264831,207438
264846,188352
264846,184268
264846,184268
264846,184365
264846,184365
264846,188425
264846,188352
264846,184331
264846,184331
264846,188425
264848,139122
264848,139092
264848,139343
264848,139092
264848,139343
264848,150649
264848,150649
264848,139122
264859,100544
264859,139173
264859,139173
264859,100544
264859,100544
264859,100544
264859,100544
264859,100544
264877,184110
264877,184209
264877,184209
264877,184233
264877,184900
264877,184900
264877,184110
264877,184233
264877,184136
264877,184446
264877,184446
264877,184136
264877,188298
264877,188298
264879,184934
264879,188433
264879,188433
264879,184268
264879,184934
264879,184179
264879,184179
264879,184276
264879,184276
264879,184268
264879,184331
264879,184331
264888,120669
264888,193321
264888,119466
264888,195341
264888,195341
264888,119482
264888,120669
264888,193321
264888,119482
264899,188425
264899,184179
264899,184268
264899,188361
264899,188361
264899,188425
264899,184268
264899,184179
264901,123838
264901,161837
264901,161837
264901,161837
264901,125628
264901,125628
264901,161837
264901,123838
264923,128601
264923,128601
264923,134465
264923,169188
264923,169188
264923,184802
264923,184802
264923,134465
264931,181684
264931,181684
264931,181722
264931,181722
264931,132233
264931,132233
264931,185914
264931,185914
264932,181722
264932,181684
264932,181684
264932,181722
264932,185914
264932,185914
264932,132233
264932,132233
264936,186295
264936,113093
264936,132233
264936,181242
264936,181145
264936,186716
264936,113093
264936,132233
264936,181145
264936,181242
264936,186295
264936,186716
264937,188352
264937,184926
264937,184063
264937,188336
264937,188352
264937,184268
264937,188336
264937,188425
264937,184063
264937,184268
264937,184926
264937,188425
264982,103934
264982,103934
264982,103934
264982,170054
264982,180912
264982,180912
264982,103934
264982,103934
265026,186210
265026,186210
265026,186066
265026,186244
265026,181722
265026,181722
265026,186066
265026,186244
265050,100587
265050,206482
265050,206491
265050,100587
265050,206491
265050,206482
265050,100587
265050,206482
265050,206491
265079,100544
265079,100544
265079,100544
265079,100544
265079,139173
265079,139343
265079,100544
265079,101419
265079,139343
265079,100544
265079,101419
265079,101419
265079,139173
265087,184161
265087,184161
265087,184063
265087,184241
265087,184322
265087,184322
265087,184357
265087,184357
265087,184152
265087,184241
265087,184063
265087,184152
265087,186287
265087,186287
265130,101419
265130,100544
265130,100544
265130,100544
265130,100544
265130,101419
265130,139173
265130,139173
265130,139343
265130,139343
265130,100544
265130,100544
265130,101419
265157,138720
265157,138720
265157,138720
265157,138720
265157,136654
265157,138720
265157,136654
265157,136654
265169,202339
265169,202126
265169,202291
265169,175013
265169,145971
265169,202291
265169,175013
265169,202126
265347,186210
265347,186457
265347,186287
265347,186287
265347,186457
265347,202380
265347,186210
265347,202380
265360,188433
265360,184276
265360,188387
265360,184187
265360,188387
265360,184187
265360,188328
265360,184071
265360,184276
265360,188433
265360,184071
265360,188328
265372,113018
265372,181196
265372,202339
265372,202339
265372,202363
265372,181196
265372,113018
265372,202363
265426,113417
265426,116297
265426,116572
265426,116572
265426,117889
265426,113417
265426,116297
265426,117889
265503,188361
265503,188387
265503,184268
265503,184276
265503,184926
265503,184268
265503,184276
265503,188433
265503,188361
265503,184179
265503,184926
265503,188387
265503,188433
265503,184179
265505,118044
265505,168009
265505,168823
265505,175013
265505,168823
265505,175013
265505,168009
265505,118044
265515,180726
265515,115371
265515,115371
265515,115371
265515,180726
265515,115371
265515,150649
265515,115371
265515,115371
265515,115371
265515,115371
265519,114383
265519,114383
265519,114383
265519,114383
265519,114383
265519,128601
265519,114383
265519,128601
265519,168921
265527,168009
265527,193691
265527,195413
265527,168203
265527,128554
265527,168203
265527,168203
265527,195413
265527,193691
265527,193691
265527,128554
265527,168009
265530,132012
265530,137553
265530,182401
265530,188247
265530,188247
265530,132012
265530,137553
265530,182401
265557,111791
265557,116394
265557,132144
265557,116572
265557,111791
265557,116394
265557,116572
265557,117889
265557,117889
265557,132144
265561,115363
265561,115363
265561,115363
265561,115363
265561,115363
265561,115363
265561,115363
265561,115363
265561,115363
265579,176265
265579,176273
265579,176273
265579,176281
265579,176265
265579,176265
265579,176273
265579,176265
265579,176281
265579,176281
265579,176265
265579,176281
265579,176281
265579,176281
265579,176265
265579,176273
265579,176273
265579,176273
265579,176281
265581,111813
265581,137553
265581,137553
265581,111813
265581,181315
265581,116297
265581,116297
265581,117889
265581,117889
265581,118036
265581,181315
265593,115371
265593,115371
265593,115371
265593,115371
265593,115371
265593,115371
265593,115371
265593,115371
265593,180793
265603,115371
265603,115371
265603,115371
265603,115371
265603,115371
265603,115371
265603,115371
265603,115371
265611,181307
265611,186791
265611,186180
265611,186180
265611,202291
265611,186040
265611,186040
265611,186791
265611,181307
265611,202291
265616,115363
265616,115363
265616,115363
265616,115363
265616,115363
265616,115363
265616,170879
265616,115363
265616,115363
265616,115363
265616,170879
265632,132233
265632,132993
265632,140481
265632,181862
265632,181862
265632,132993
265632,199451
265632,132233
265632,140481
265635,116441
265635,134465
265635,117366
265635,117366
265635,116441
265635,113115
265635,113115
265635,134465
265647,115371
265647,115371
265647,115371
265647,115371
265647,115371
265647,128074
265647,115371
265647,115371
265647,150649
265647,115371
265652,181242
265652,186295
265652,186716
265652,186295
265652,181641
265652,186066
265652,181641
265652,186066
265652,181242
265652,186716
265657,103373
265657,103373
265657,175188
265657,175200
265657,175188
265657,175293
265657,175200
265657,175293
265657,181013
265657,181013
265661,186180
265661,186201
265661,186180
265661,186201
265661,202240
265661,202339
265661,202240
265661,181188
265661,181188
265661,202339
265675,186759
265675,187208
265675,187208
265675,145971
265675,186317
265675,186317
265675,187208
265675,186759
265679,184161
265679,184161
265679,188433
265679,188433
265679,188441
265679,184187
265679,188336
265679,188336
265679,184187
265679,188441
265698,113051
265698,195332
265698,119865
265698,118991
265698,119865
265698,118991
265698,113051
265698,193712
265698,195332
265698,113051
265708,100544
265708,100544
265708,175013
265708,100544
265708,100544
265708,100544
265708,100544
265708,139343
265708,175013
265708,139343
265712,132012
265712,184136
265712,188247
265712,188310
265712,188328
265712,188310
265712,188328
265712,132012
265712,188395
265712,188247
265712,188395
265712,184136
265712,184233
265712,184233
265736,194760
265736,194760
265736,130125
265736,137553
265736,194778
265736,194778
265736,137553
265736,130125
265737,184331
265737,184063
265737,184179
265737,188361
265737,184063
265737,184144
265737,184179
265737,188379
265737,184144
265737,184331
265737,188361
265737,188379
265786,184331
265786,184331
265786,184161
265786,184161
265786,184268
265786,184934
265786,184268
265786,184276
265786,184276
265786,184934
265786,188395
265786,188395
265788,172448
265788,179671
265788,172448
265788,179671
265788,172448
265788,172448
265788,172448
265788,172448
265788,172448
265788,172448
265788,172448
265788,172448
265788,179671
265788,179671
265788,179671
265840,184276
265840,184179
265840,188379
265840,184179
265840,188310
265840,188379
265840,184276
265840,184926
265840,184926
265840,188310
265842,113018
265842,124010
265842,186317
265842,124010
265842,186317
265842,202240
265842,113018
265842,186350
265842,186350
265845,176281
265845,176265
265845,176265
265845,176273
265845,176281
265845,176273
265845,176273
265845,176273
265845,176281
265845,176265
265845,176265
265845,176265
265845,176273
265845,176281
265845,176265
265845,176281
265845,176273
265845,176281
265845,176281
265980,188255
265980,188336
265980,188336
265980,188344
265980,188255
265980,188344
265980,188328
265980,188328
265990,188361
265990,188387
265990,184934
265990,188310
265990,188310
265990,188379
265990,184179
265990,184179
265990,184934
265990,188361
265990,188387
265990,188425
265990,188425
265990,188379
266002,135011
266002,139033
266002,113018
266002,139068
266002,137553
266002,137553
266002,139068
266002,139033
266002,113018
266097,181145
266097,186066
266097,181064
266097,202134
266097,202134
266097,181064
266097,181145
266097,186066
266112,116432
266112,116441
266112,207438
266112,207438
266112,207438
266112,207438
266112,116432
266112,116441
266112,207438
266138,115371
266138,115371
266138,115371
266138,115371
266138,150649
266138,115371
266138,115371
266138,115371
266138,115371
266151,100587
266151,194221
266151,207624
266151,100587
266151,194221
266151,100587
266151,207624
266151,207624
266185,188239
266185,184209
266185,184322
266185,184322
266185,188425
266185,188425
266185,184241
